content,label
4 Node6 Ready veth0-veth1 3566m 8% 7012Mi 10% None None None None None None None None None None None None None None 6 1 107.744680851 0 94 19 4 Node3 Ready veth0-veth1 10167m 25% 3891Mi 6% vnf6 1/1 Running 6473m 16.2% 27Mi 0.0% None None None None None None None 3 3 67.660130719 0 153 18 4 Node2 Ready veth0-veth1 4563m 11% 4307Mi 8% vnf4 1/1 Running 1m 0.0% 42Mi 0.1% None None None None None None None 2 4 72.4383561644 0 146 40 4 Node5 Ready veth0-veth1 5363m 13% 29233Mi 45% vnf7 1/1 Running 0m 0.0% 2Mi 0.0% None None None None None None None 5 1 12.1621621622 0 888 16912 4 Node4 Ready veth0-veth1 8206m 20% 19699Mi 34% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
2 Node6 Ready veth0-veth1 2737m 6% 6424Mi 10% 39 28 None None None None None None None None None None None None None None None None None None 6 1 78.511627907 0 129 24 2 Node3 Ready veth0-veth1 3815m 9% 16751Mi 26% 56 71 vnf5 1/1 Running 0m 0% 13Mi 0% 1 4 None None None None None None None None None 3 4 59.838150289 0 173 17 2 Node5 Ready veth0-veth1 3348m 8% 20411Mi 31% 6 1 vnf7 1/1 Running 1m 0% 13Mi 0% 0 0 vnf8 1/1 Running 0m 0% 18Mi 0% 0 0 5 1 151.085714286 0 70 31 2 Node4 Ready veth0-veth1 11184m 27% 17266Mi 79% 0 0 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None 78 41 None None None None None None None None None None None None None None None None None None None None None None None None,0
4 Node6 Ready veth0-veth1 2634m 6% 6758Mi 10% None None None None None None None None None None None None None None 6 1 67.0728476821 0 151 28 4 Node3 Ready veth0-veth1 3972m 9% 16961Mi 26% vnf6 1/1 Running 1m 0% 11Mi 0% None None None None None None None 3 3 51.2475247525 0 202 29 4 Node2 Ready veth0-veth1 3794m 9% 3433Mi 10% vnf4 1/1 Running 0m 0% 8Mi 0% None None None None None None None 2 4 60.4342857143 0 175 16 4 Node5 Ready veth0-veth1 7893m 19% 20675Mi 32% vnf7 1/1 Running 1m 0% 13Mi 0% None None None None None None None 5 1 130.120481928 0 83 25 4 Node4 Ready veth0-veth1 10815m 27% 19114Mi 34% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
4 Node6 Ready veth0-veth1 2824m 7% 6435Mi 10% 48 19 None None None None None None None None None None None None None None None None None None 6 1 160.761904762 0 63 19 4 Node3 Ready veth0-veth1 4534m 11% 16756Mi 26% 40 45 vnf6 1/1 Running 0m 0% 10Mi 0% 8 12 None None None None None None None None None 3 3 54.4842105263 0 190 26 4 Node2 Ready veth0-veth1 3873m 9% 9676Mi 17% 12 49 vnf4 1/1 Running 0m 0% 12Mi 0% 0 0 None None None None None None None None None 2 4 73.958041958 0 143 19 4 Node5 Ready veth0-veth1 9871m 24% 20425Mi 31% 0 0 vnf7 1/1 Running 0m 0% 13Mi 0% 0 0 None None None None None None None None None 5 1 291.891891892 0 37 22 4 Node4 Ready veth0-veth1 9141m 22% 12679Mi 59% 74 12 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2984m 7% 7014Mi 10% None None None None None None None None None None None None None None 6 2 64.9230769231 0 156 21 1 Node1 Ready veth0-veth1 8675m 21% 4735Mi 9% vnf1 1/1 Running 1m 0.0% 20Mi 0.0% vnf2 1/1 Running 0m 0.0% 18Mi 0.0% 1 3 55.0638297872 0 188 22 1 Node2 Ready veth0-veth1 3935m 9% 4041Mi 8% vnf3 1/1 Running 0m 0.0% 18Mi 0.0% None None None None None None None 2 1 62.2117647059 0 170 32 1 Node4 Ready veth0-veth1 10097m 25% 22483Mi 48% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
6 Node5 Ready veth0-veth1 11755m 29% 20675Mi 32% None None None None None None None None None None None None None None 5 3 58.2068965517 0 174 12 6 Node3 Ready veth0-veth1 3920m 9% 16961Mi 26% vnf5 1/1 Running 1m 0% 13Mi 0% None None None None None None None 3 1 56.5683060109 0 183 22 6 Node6 Ready veth0-veth1 2668m 6% 6758Mi 10% vnf10 1/1 Running 1m 0% 10Mi 0% None None None None None None None 6 2 188.857142857 0 56 22 6 Node1 Ready veth0-veth1 3369m 8% 9657Mi 21% vnf1 1/1 Running 1m 0% 15Mi 0% None None None None None None None 1 3 45.0 0 240 54 6 Node2 Ready veth0-veth1 3836m 9% 3433Mi 10% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2500m 6% 5722Mi 8% None None None None None None None None None None None None None None 6 2 361.714285714 0 28 39 1 Node1 Ready veth0-veth1 3313m 8% 9877Mi 22% vnf1 1/1 Running 0m 0.0% 12Mi 0.0% vnf2 1/1 Running 0m 0.0% 17Mi 0.0% 1 3 492.952380952 0 21 20 1 Node2 Ready veth0-veth1 3130m 7% 4836Mi 10% vnf3 1/1 Running 1m 0.0% 12Mi 0.0% None None None None None None None 2 1 94.4285714286 0 112 22 1 Node4 Ready veth0-veth1 10313m 25% 24265Mi 64% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
2 Node6 Ready veth0-veth1 2549m 6% 6870Mi 10% 70 61 None None None None None None None None None None None None None None None None None None 6 1 349.24137931 0 29 21 2 Node3 Ready veth0-veth1 10035m 25% 3777Mi 5% 72 72 vnf5 1/1 Running 0m 0.0% 18Mi 0.0% 0 6 None None None None None None None None None 3 4 98.5904761905 0 105 13 2 Node5 Ready veth0-veth1 3126m 7% 15434Mi 24% 34 64 vnf7 1/1 Running 1m 0.0% 27Mi 0.0% 0 0 vnf8 1/1 Running 1m 0.0% 30Mi 0.0% 0 0 5 1 122.976744186 0 86 36 2 Node4 Ready veth0-veth1 9149m 22% 33561Mi 56% 0 0 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None 86 45 None None None None None None None None None None None None None None None None None None None None None None None None,0
6 Node5 Ready veth0-veth1 4694m 11% 16512Mi 45% None None None None None None None None None None None None None None 5 3 56.2666666667 0 180 25 6 Node3 Ready veth0-veth1 16559m 41% 3814Mi 5% vnf5 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 3 1 56.5683060109 0 183 21 6 Node6 Ready veth0-veth1 2888m 7% 6892Mi 10% vnf10 1/1 Running 0m 0.0% 38Mi 0.1% None None None None None None None 6 2 55.6631578947 0 190 24 6 Node1 Ready veth0-veth1 3557m 8% 6872Mi 13% vnf1 1/1 Running 1m 0.0% 19Mi 0.0% None None None None None None None 1 3 52.6829268293 0 205 21 6 Node2 Ready veth0-veth1 3987m 9% 6196Mi 12% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
6 Node5 Ready veth0-veth1 3857m 9% 20675Mi 32% None None None None None None None None None None None None None None 5 3 49.4048780488 0 205 24 6 Node3 Ready veth0-veth1 4493m 11% 16961Mi 26% vnf5 1/1 Running 1m 0% 14Mi 0% None None None None None None None 3 1 49.5311004785 0 209 18 6 Node6 Ready veth0-veth1 2682m 6% 6758Mi 10% vnf10 1/1 Running 0m 0% 11Mi 0% None None None None None None None 6 2 122.976744186 0 86 22 6 Node1 Ready veth0-veth1 3743m 9% 9657Mi 17% vnf1 1/1 Running 0m 0% 15Mi 0% None None None None None None None 1 3 47.1615720524 0 229 23 6 Node2 Ready veth0-veth1 3847m 9% 3433Mi 8% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
4 Node6 Ready veth0-veth1 2711m 6% 7295Mi 11% 35 39 None None None None None None None None None None None None None None None None None None 6 1 235.534883721 0 43 55 4 Node3 Ready veth0-veth1 4696m 11% 28900Mi 61% 49 56 vnf6 1/1 Running 0m 0.0% 32Mi 0.0% 9 28 None None None None None None None None None 3 3 43.8644067797 0 236 25 4 Node2 Ready veth0-veth1 3547m 8% 9725Mi 13% 47 76 vnf4 1/1 Running 1m 0.0% 42Mi 0.1% 0 0 None None None None None None None None None 2 4 56.2553191489 0 188 35 4 Node5 Ready veth0-veth1 4465m 11% 38006Mi 75% 0 0 vnf7 1/1 Running 1000m 2.5% 32845Mi 50.1% 0 0 None None None None None None None None None 5 1 5.52147239264 0 1956 652 4 Node4 Ready veth0-veth1 8086m 20% 19670Mi 64% 33 42 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2536m 6% 9917Mi 15% None None None None None None None None None None None None None None 6 2 160.761904762 0 63 19 1 Node1 Ready veth0-veth1 3112m 7% 9747Mi 17% vnf1 1/1 Running 1m 0.0% 22Mi 0.0% vnf2 1/1 Running 0m 0.0% 19Mi 0.0% 1 3 54.7724867725 0 189 23 1 Node2 Ready veth0-veth1 21814m 54% 13147Mi 23% vnf3 1/1 Running 0m 0.0% 20Mi 0.0% None None None None None None None 2 1 352.533333333 0 30 26 1 Node4 Ready veth0-veth1 6356m 15% 52596Mi 53% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
5 Node3 Ready veth0-veth1 3656m 9% 16751Mi 26% 25 69 None None None None None None None None None None None None None None None None None None 3 4 68.8979591837 0 147 17 5 Node5 Ready veth0-veth1 3780m 9% 20411Mi 31% 51 31 vnf8 1/1 Running 1m 0% 18Mi 0% 4 14 None None None None None None None None None 5 1 36.9714285714 0 280 685 5 Node4 Ready veth0-veth1 11711m 29% 17266Mi 60% 58 16 vnf11 1/1 Running 0m 0% 14Mi 0% 0 0 None None None None None None None None None 4 2 22.0333333333 0 480 32 5 Node2 Ready veth0-veth1 3872m 9% 5205Mi 11% 0 0 vnf3 1/1 Running 1m 0% 12Mi 0% 0 0 None None None None None None None None None 2 2 19.5298372514 0 553 61 5 Node1 Ready veth0-veth1 6929m 17% 8135Mi 15% 70 2 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 3000m 7% 8425Mi 13% None None None None None None None None None None None None None None 6 2 79.7480314961 0 127 23 1 Node1 Ready veth0-veth1 4088m 10% 4178Mi 7% vnf1 1/1 Running 1m 0.0% 21Mi 0.0% vnf2 1/1 Running 1m 0.0% 19Mi 0.0% 1 3 50.9950738916 0 203 24 1 Node2 Ready veth0-veth1 4258m 10% 4313Mi 7% vnf3 1/1 Running 1m 0.0% 20Mi 0.0% None None None None None None None 2 1 47.8552036199 0 221 31 1 Node4 Ready veth0-veth1 17474m 43% 19871Mi 33% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
5 Node3 Ready veth0-veth1 3415m 8% 16751Mi 26% None None None None None None None None None None None None None None 3 4 71.323943662 0 142 20 5 Node5 Ready veth0-veth1 3180m 7% 20411Mi 31% vnf8 1/1 Running 1m 0% 18Mi 0% None None None None None None None 5 1 96.7476635514 0 107 19 5 Node4 Ready veth0-veth1 11955m 29% 17266Mi 64% vnf11 1/1 Running 0m 0% 14Mi 0% None None None None None None None 4 2 66.1 0 160 18 5 Node2 Ready veth0-veth1 3880m 9% 5205Mi 12% vnf3 1/1 Running 0m 0% 12Mi 0% None None None None None None None 2 2 66.6666666667 0 162 22 5 Node1 Ready veth0-veth1 5955m 14% 8135Mi 15% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2560m 6% 5722Mi 9% None None None None None None None None None None None None None None 6 2 65.7662337662 0 154 33 1 Node1 Ready veth0-veth1 3470m 8% 9877Mi 25% vnf1 1/1 Running 0m 0.0% 12Mi 0.0% vnf2 1/1 Running 0m 0.0% 17Mi 0.0% 1 3 58.8181818182 0 176 44 1 Node2 Ready veth0-veth1 3111m 7% 4836Mi 12% vnf3 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None 2 1 5.42637249872 0 1949 23 1 Node4 Ready veth0-veth1 9672m 24% 24265Mi 76% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
4 Node6 Ready veth0-veth1 2655m 6% 6758Mi 10% None None None None None None None None None None None None None None 6 1 89.6283185841 0 113 17 4 Node3 Ready veth0-veth1 3805m 9% 16961Mi 26% vnf6 1/1 Running 0m 0% 10Mi 0% None None None None None None None 3 3 52.5482233503 0 197 20 4 Node2 Ready veth0-veth1 3872m 9% 3433Mi 6% vnf4 1/1 Running 0m 0% 8Mi 0% None None None None None None None 2 4 40.0606060606 0 264 25 4 Node5 Ready veth0-veth1 3990m 9% 20675Mi 32% vnf7 1/1 Running 1m 0% 13Mi 0% None None None None None None None 5 1 385.714285714 0 28 36 4 Node4 Ready veth0-veth1 15323m 38% 19114Mi 42% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
2 Node6 Ready veth0-veth1 2884m 7% 7020Mi 11% None None None None None None None None None None None None None None 6 1 337.6 0 30 47 2 Node3 Ready veth0-veth1 3050m 7% 3961Mi 6% vnf5 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 3 4 81.5118110236 0 127 25 2 Node5 Ready veth0-veth1 3390m 8% 15542Mi 24% vnf7 1/1 Running 0m 0.0% 33Mi 0.1% vnf8 1/1 Running 1m 0.0% 31Mi 0.0% 5 1 176.266666667 0 60 19 2 Node4 Ready veth0-veth1 9456m 23% 18841Mi 68% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
2 Node6 Ready veth0-veth1 2419m 6% 9921Mi 15% None None None None None None None None None None None None None None 6 1 83.7024793388 0 121 22 2 Node3 Ready veth0-veth1 16305m 40% 30123Mi 7% vnf5 1/1 Running 3m 0.0% 20Mi 0.0% None None None None None None None 3 4 65.9363057325 0 157 29 2 Node5 Ready veth0-veth1 2472m 6% 15722Mi 24% vnf7 1/1 Running 0m 0.0% 23Mi 0.0% vnf8 1/1 Running 0m 0.0% 13Mi 0.0% 5 1 77.197080292 0 137 37 2 Node4 Ready veth0-veth1 5998m 14% 48697Mi 55% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2984m 7% 13819Mi 21% None None None None None None None None None None None None None None 6 2 202.56 0 50 39 1 Node1 Ready veth0-veth1 3581m 8% 4394Mi 10% vnf1 1/1 Running 1m 0.0% 16Mi 0.0% vnf2 1/1 Running 1m 0.0% 16Mi 0.0% 1 3 65.9363057325 0 157 29 1 Node2 Ready veth0-veth1 3960m 9% 5037Mi 11% vnf3 1/1 Running 0m 0.0% 14Mi 0.0% None None None None None None None 2 1 93.592920354 0 113 41 1 Node4 Ready veth0-veth1 9989m 24% 21567Mi 46% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
6 Node5 Ready veth0-veth1 3337m 8% 20411Mi 31% 78 72 None None None None None None None None None None None None None None None None None None 5 3 54.1604278075 0 187 25 6 Node3 Ready veth0-veth1 3836m 9% 16751Mi 26% 20 60 vnf5 1/1 Running 1m 0% 13Mi 0% 3 0 None None None None None None None None None 3 1 55.3582887701 0 187 26 6 Node6 Ready veth0-veth1 2621m 6% 6424Mi 10% 27 70 vnf10 1/1 Running 1m 0% 10Mi 0% 0 0 None None None None None None None None None 6 2 146.888888889 0 72 21 6 Node1 Ready veth0-veth1 3749m 9% 8135Mi 12% 0 0 vnf1 1/1 Running 1m 0% 5Mi 0% 0 0 None None None None None None None None None 1 3 78.8321167883 0 137 31 6 Node2 Ready veth0-veth1 3863m 9% 5205Mi 8% 77 39 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2613m 6% 7293Mi 11% None None None None None None None None None None None None None None 6 2 337.6 0 30 45 1 Node1 Ready veth0-veth1 3384m 8% 6019Mi 12% vnf1 1/1 Running 0m 0.0% 22Mi 0.0% vnf2 1/1 Running 1m 0.0% 20Mi 0.0% 1 3 63.509202454 0 163 22 1 Node2 Ready veth0-veth1 3531m 8% 5871Mi 12% vnf3 1/1 Running 1m 0.0% 20Mi 0.0% None None None None None None None 2 1 110.166666667 0 96 26 1 Node4 Ready veth0-veth1 8423m 21% 26009Mi 60% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
2 Node6 Ready veth0-veth1 2781m 6% 6889Mi 10% None None None None None None None None None None None None None None 6 1 171.661016949 0 59 23 2 Node3 Ready veth0-veth1 8396m 20% 3811Mi 5% vnf5 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 3 4 172.533333333 0 60 15 2 Node5 Ready veth0-veth1 4835m 12% 15478Mi 25% vnf7 1/1 Running 1001m 2.5% 1059Mi 1.6% vnf8 1/1 Running 0m 0.0% 29Mi 0.0% 5 1 285.837837838 0 37 34 2 Node4 Ready veth0-veth1 9549m 23% 18453Mi 47% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2880m 7% 7014Mi 10% None None None None None None None None None None None None None None 6 2 297.882352941 0 34 18 1 Node1 Ready veth0-veth1 13388m 33% 4735Mi 11% vnf1 1/1 Running 1m 0.0% 20Mi 0.0% vnf2 1/1 Running 1m 0.0% 18Mi 0.0% 1 3 159.261538462 0 65 24 1 Node2 Ready veth0-veth1 3842m 9% 4041Mi 10% vnf3 1/1 Running 1m 0.0% 18Mi 0.0% None None None None None None None 2 1 56.5561497326 0 187 25 1 Node4 Ready veth0-veth1 9841m 24% 22483Mi 66% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
3 Node6 Ready veth0-veth1 3883m 9% 9995Mi 15% None None None None None None None None None None None None None None 6 2 163.35483871 0 62 15 3 Node1 Ready veth0-veth1 3780m 9% 9416Mi 18% vnf1 1/1 Running 1m 0.0% 22Mi 0.0% None None None None None None None 1 4 152.235294118 0 68 19 3 Node5 Ready veth0-veth1 5970m 14% 36215Mi 72% vnf9 1/1 Running 1m 0.0% 10Mi 0.0% None None None None None None None 5 4 9.57971014493 1 1104 840 3 Node2 Ready veth0-veth1 4164m 10% 9812Mi 19% vnf3 1/1 Running 0m 0.0% 20Mi 0.0% None None None None None None None 2 1 180.0 0 60 24 3 Node4 Ready veth0-veth1 6756m 16% 49247Mi 60% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
5 Node3 Ready veth0-veth1 2546m 6% 2142Mi 3% None None None None None None None None None None None None None None 3 4 52.4766839378 0 193 22 5 Node5 Ready veth0-veth1 2696m 6% 16830Mi 26% vnf8 1/1 Running 1m 0.0% 13Mi 0.0% None None None None None None None 5 1 56.2608695652 0 184 19322 5 Node4 Ready veth0-veth1 8212m 20% 27591Mi 43% vnf11 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None 4 2 30.6550724638 0 345 46 5 Node2 Ready veth0-veth1 4586m 11% 7082Mi 11% vnf3 1/1 Running 1m 0.0% 13Mi 0.0% None None None None None None None 2 2 15.952732644 0 677 18348 5 Node1 Ready veth0-veth1 5148m 12% 6687Mi 10% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
6 Node5 Ready veth0-veth1 3472m 8% 15538Mi 24% None None None None None None None None None None None None None None 5 3 58.8837209302 0 172 22 6 Node3 Ready veth0-veth1 2836m 7% 3950Mi 6% vnf5 1/1 Running 0m 0.0% 19Mi 0.0% None None None None None None None 3 1 56.5683060109 0 183 28 6 Node6 Ready veth0-veth1 2955m 7% 7014Mi 10% vnf10 1/1 Running 0m 0.0% 39Mi 0.1% None None None None None None None 6 2 440.666666667 0 24 28 6 Node1 Ready veth0-veth1 9632m 24% 4735Mi 10% vnf1 1/1 Running 1m 0.0% 20Mi 0.0% None None None None None None None 1 3 257.142857143 0 42 21 6 Node2 Ready veth0-veth1 4097m 10% 4041Mi 8% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
5 Node3 Ready veth0-veth1 3584m 8% 45323Mi 70% 64 40 None None None None None None None None None None None None None None None None None None 3 4 49.8916256158 0 203 19 5 Node5 Ready veth0-veth1 4670m 11% 50330Mi 78% 74 51 vnf8 1/1 Running 0m 0.0% 8Mi 0.0% 24 22 None None None None None None None None None 5 1 79.0229007634 0 131 16 5 Node4 Ready veth0-veth1 6921m 17% 21382Mi 37% 17 26 vnf11 1/1 Running 0m 0.0% 14Mi 0.0% 0 0 None None None None None None None None None 4 2 40.6769230769 0 260 31 5 Node2 Ready veth0-veth1 3663m 9% 8967Mi 14% 0 0 vnf3 1/1 Running 1m 0.0% 20Mi 0.0% 0 0 None None None None None None None None None 2 2 48.2142857143 0 224 21 5 Node1 Ready veth0-veth1 3247m 8% 8928Mi 14% 61 24 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
2 Node6 Ready veth0-veth1 2844m 7% 10265Mi 16% None None None None None None None None None None None None None None 6 1 422.0 0 24 35 2 Node3 Ready veth0-veth1 2457m 6% 1235Mi 1% vnf5 1/1 Running 0m 0.0% 10Mi 0.0% None None None None None None None 3 4 295.771428571 0 35 32 2 Node5 Ready veth0-veth1 21092m 52% 15421Mi 40% vnf7 1/1 Running 1m 0.0% 26Mi 0.0% vnf8 1/1 Running 17001m 42.5% 9273Mi 14.1% 5 1 6.25798816568 0 1690 20806 2 Node4 Ready veth0-veth1 8515m 21% 19738Mi 48% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
1 Node6 Ready veth0-veth1 2601m 6% 6869Mi 10% None None None None None None None None None None None None None None 6 2 405.12 1 25 33 1 Node1 Ready veth0-veth1 3840m 9% 4765Mi 8% vnf1 1/1 Running 1m 0.0% 19Mi 0.0% vnf2 1/1 Running 0m 0.0% 18Mi 0.0% 1 3 59.838150289 0 173 24 1 Node2 Ready veth0-veth1 7291m 18% 4024Mi 7% vnf3 1/1 Running 0m 0.0% 18Mi 0.0% None None None None None None None 2 1 64.096969697 0 165 21 1 Node4 Ready veth0-veth1 11195m 27% 22237Mi 38% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
2 Node6 Ready veth0-veth1 4162m 10% 5829Mi 9% None None None None None None None None None None None None None None 6 1 58.8837209302 0 172 27 2 Node3 Ready veth0-veth1 2899m 7% 2041Mi 3% vnf5 1/1 Running 1m 0.0% 15Mi 0.0% None None None None None None None 3 4 72.3916083916 0 143 25 2 Node5 Ready veth0-veth1 2799m 6% 16075Mi 25% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% vnf8 1/1 Running 0m 0.0% 25Mi 0.0% 5 1 132.2 0 80 15 2 Node4 Ready veth0-veth1 10120m 25% 18201Mi 39% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
3 Node6 Ready veth0-veth1 4292m 10% 9995Mi 15% None None None None None None None None None None None None None None 6 2 198.588235294 0 51 33 3 Node1 Ready veth0-veth1 4353m 10% 9416Mi 17% vnf1 1/1 Running 0m 0.0% 21Mi 0.0% None None None None None None None 1 4 113.758241758 0 91 24 3 Node5 Ready veth0-veth1 5415m 13% 36215Mi 66% vnf9 1/1 Running 0m 0.0% 10Mi 0.0% None None None None None None None 5 4 27.9050131926 0 379 98 3 Node2 Ready veth0-veth1 4718m 11% 9812Mi 17% vnf3 1/1 Running 0m 0.0% 20Mi 0.0% None None None None None None None 2 1 65.8536585366 0 164 21 3 Node4 Ready veth0-veth1 7813m 19% 49247Mi 49% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
4 Node6 Ready veth0-veth1 2798m 6% 10275Mi 16% None None None None None None None None None None None None None None 6 1 58.5433526012 0 173 26 4 Node3 Ready veth0-veth1 2665m 6% 1218Mi 1% vnf6 1/1 Running 1m 0.0% 12Mi 0.0% None None None None None None None 3 3 53.3608247423 0 194 24 4 Node2 Ready veth0-veth1 5271m 13% 55508Mi 49% vnf4 1/1 Running 1m 0.0% 23Mi 0.0% None None None None None None None 2 4 53.9591836735 0 196 18 4 Node5 Ready veth0-veth1 29162m 72% 21891Mi 33% vnf7 1/1 Running 1m 0.0% 26Mi 0.0% None None None None None None None 5 1 65.8536585366 0 164 43 4 Node4 Ready veth0-veth1 6179m 15% 19121Mi 36% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
1 Node6 Ready veth0-veth1 2437m 6% 10739Mi 16% None None None None None None None None None None None None None None 6 2 105.5 0 96 27 1 Node1 Ready veth0-veth1 2994m 7% 3666Mi 13% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% vnf2 1/1 Running 0m 0.0% 16Mi 0.0% 1 3 55.0638297872 0 188 26 1 Node2 Ready veth0-veth1 2909m 7% 3596Mi 13% vnf3 1/1 Running 1m 0.0% 8Mi 0.0% None None None None None None None 2 1 69.1241830065 0 153 31 1 Node4 Ready veth0-veth1 4216m 10% 20490Mi 39% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,0
4 Node6 Ready veth0-veth1 2549m 6% 6870Mi 10% None None None None None None None None None None None None None None 6 1 66.6315789474 0 152 21 4 Node3 Ready veth0-veth1 10035m 25% 3777Mi 5% vnf6 1/1 Running 1m 0.0% 18Mi 0.0% None None None None None None None 3 3 63.9012345679 0 162 24 4 Node2 Ready veth0-veth1 12076m 30% 5716Mi 9% vnf4 1/1 Running 7999m 20.0% 36Mi 0.1% None None None None None None None 2 4 63.7108433735 0 166 24 4 Node5 Ready veth0-veth1 3126m 7% 15434Mi 24% vnf7 1/1 Running 1m 0.0% 27Mi 0.0% None None None None None None None 5 1 111.340206186 0 97 43 4 Node4 Ready veth0-veth1 9149m 22% 33561Mi 56% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
6 Node5 Ready veth0-veth1 3173m 7% 20425Mi 31% 63 2 None None None None None None None None None None None None None None None None None None 5 3 54.7459459459 0 185 14 6 Node3 Ready veth0-veth1 4157m 10% 16756Mi 26% 30 64 vnf5 1/1 Running 1m 0% 13Mi 0% 3 12 None None None None None None None None None 3 1 49.5311004785 0 209 22 6 Node6 Ready veth0-veth1 2715m 6% 6435Mi 10% 57 52 vnf10 1/1 Running 1m 0% 9Mi 0% 0 0 None None None None None None None None None 6 2 352.533333333 0 30 19 6 Node1 Ready veth0-veth1 16184m 40% 13612Mi 22% 0 0 vnf1 1/1 Running 1m 0% 7Mi 0% 0 0 None None None None None None None None None 1 3 59.6685082873 0 181 36 6 Node2 Ready veth0-veth1 3869m 9% 9676Mi 17% 56 17 None None None None None None None None None None None None None None None None None None 0 0 0 0 0 0,0
4 Node6 Ready veth0-veth1 2407m 6% 5722Mi 8% None None None None None None None None None None None None None None 6 1 375.111111111 0 27 37 4 Node3 Ready veth0-veth1 3869m 9% 17442Mi 27% vnf6 1/1 Running 0m 0.0% 26Mi 0.0% None None None None None None None 3 3 50.7450980392 0 204 34 4 Node2 Ready veth0-veth1 3016m 7% 4836Mi 11% vnf4 1/1 Running 1m 0.0% 21Mi 0.0% None None None None None None None 2 4 51.8431372549 0 204 22 4 Node5 Ready veth0-veth1 28013m 70% 20678Mi 31% vnf7 1/1 Running 7139m 17.8% 20Mi 0.0% None None None None None None None 5 1 31.2138728324 9 346 410553 4 Node4 Ready veth0-veth1 9663m 24% 24265Mi 71% None None None None None None None None None None None None None None 0 0 0 0 0 0,0
